StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1002438,9.0,10.0,6.0,7.0,7.0,7.0,8.0,6.0,9.0,8.0,NG,8.0,9.0,8.0,8.0,8.0,NG,7.0,9.0,NG,8.0,9.0,6.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,
1002772,6.0,8.0,4.0,6.0,5.0,6.0,6.0,6.0,8.0,6.0,NG,5.0,7.0,7.0,6.0,7.0,NG,6.0,7.0,NG,7.0,9.0,5.0,6.0,6.0,6.0,8.0,6.0,6.0,4.0,
1000979,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1002277,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,NG,7.0,6.0,6.0,8.0,7.0,NG,6.0,6.0,NG,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,
1001018,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002376,7.0,10.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,NG,7.0,8.0,8.0,7.0,8.0,NG,6.0,8.0,NG,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,
1001002,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,5.0,NG,4.0,NG,NG,5.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1001411,NG,8.0,4.0,7.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,6.0,
1002129,NG,10.0,8.0,8.0,NG,NG,NG,9.0,9.0,9.0,NG,NG,NG,7.0,10.0,7.0,NG,8.0,8.0,NG,8.0,NG,NG,8.0,8.0,8.0,9.0,NG,NG,7.0,
1001257,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,
1001487,NG,9.0,7.0,7.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,6.0,8.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,7.0,8.0,7.0,NG,NG,6.0,
1000122,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,8.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,
1001137,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1002448,6.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,NG,8.0,6.0,7.0,8.0,7.0,NG,6.0,6.0,NG,6.0,7.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,
1000148,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1001541,NG,7.0,9.0,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,8.0,8.0,7.0,NG,6.0,6.0,NG,7.0,NG,NG,8.0,7.0,8.0,7.0,NG,NG,7.0,
1001450,NG,5.0,7.0,6.0,NG,NG,NG,6.0,5.0,7.0,NG,NG,NG,6.0,NG,6.0,NG,5.0,4.0,NG,5.0,NG,NG,7.0,NG,5.0,6.0,NG,NG,5.0,
1001254,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001178,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002679,9.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,NG,7.0,10.0,8.0,8.0,7.0,NG,8.0,9.0,NG,8.0,10.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,
1002792,7.0,7.0,6.0,7.0,5.0,5.0,NG,7.0,8.0,6.0,NG,6.0,7.0,8.0,7.0,6.0,NG,6.0,7.0,NG,7.0,8.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,4.0,
1001993,NG,10.0,6.0,8.0,NG,NG,NG,7.0,9.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,7.0,8.0,NG,8.0,NG,NG,8.0,6.0,8.0,10.0,NG,NG,7.0,
1001141,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1000674,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1001672,NG,6.0,6.0,6.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,6.0,NG,7.0,NG,NG,6.0,6.0,6.0,6.0,NG,NG,5.0,
1000557,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002804,8.0,9.0,7.0,7.0,6.0,7.0,9.0,6.0,8.0,8.0,NG,7.0,9.0,8.0,8.0,8.0,NG,8.0,8.0,NG,8.0,9.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,
1001417,NG,8.0,8.0,7.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,6.0,8.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,8.0,7.0,8.0,NG,NG,6.0,
1001648,NG,8.0,5.0,7.0,NG,NG,NG,7.0,9.0,7.0,NG,NG,NG,9.0,7.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,5.0,
1001937,NG,9.0,8.0,8.0,NG,NG,NG,8.0,7.0,8.0,NG,NG,NG,7.0,8.0,8.0,NG,6.0,6.0,NG,7.0,NG,NG,8.0,7.0,7.0,7.0,NG,NG,6.0,
1000383,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002775,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,NG,5.0,8.0,7.0,6.0,7.0,NG,7.0,7.0,NG,7.0,9.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,
1001473,NG,10.0,7.0,9.0,NG,NG,NG,9.0,9.0,8.0,NG,NG,NG,9.0,NG,7.0,NG,8.0,8.0,NG,7.0,NG,NG,9.0,8.0,8.0,9.0,NG,NG,7.0,
1001037,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,4.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002728,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,NG,7.0,7.0,8.0,8.0,8.0,NG,7.0,8.0,NG,8.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,
1001814,NG,8.0,5.0,6.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,7.0,NG,7.0,NG,6.0,7.0,NG,6.0,NG,NG,6.0,5.0,7.0,7.0,NG,NG,5.0,
1002544,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,NG,6.0,6.0,6.0,6.0,6.0,NG,6.0,6.0,NG,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,
1001223,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1002488,8.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,NG,7.0,9.0,9.0,8.0,8.0,NG,7.0,9.0,NG,8.0,8.0,7.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,
1002621,7.0,8.0,8.0,9.0,NG,8.0,9.0,7.0,7.0,8.0,NG,7.0,8.0,9.0,8.0,9.0,NG,7.0,8.0,NG,9.0,8.0,7.0,8.0,7.0,6.0,9.0,7.0,5.0,8.0,
1001089,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1002100,NG,6.0,6.0,6.0,NG,NG,NG,6.0,5.0,6.0,NG,NG,NG,5.0,6.0,6.0,NG,6.0,5.0,NG,5.0,NG,NG,6.0,6.0,6.0,6.0,NG,NG,4.0,
1001741,NG,9.0,8.0,8.0,NG,NG,NG,8.0,8.0,9.0,NG,NG,NG,7.0,10.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,9.0,9.0,9.0,8.0,NG,NG,6.0,
1002645,8.0,9.0,7.0,9.0,7.0,7.0,8.0,9.0,8.0,10.0,NG,8.0,7.0,8.0,9.0,8.0,NG,7.0,8.0,NG,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,
1000334,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001265,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000074,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000913,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,10.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1000280,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,8.0,NG,NG,7.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000414,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001934,NG,7.0,6.0,8.0,NG,NG,NG,5.0,9.0,6.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1000051,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1002137,NG,9.0,7.0,7.0,NG,NG,NG,8.0,9.0,9.0,NG,NG,NG,9.0,8.0,8.0,NG,7.0,9.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,7.0,
1002783,NG,7.0,5.0,6.0,NG,NG,NG,5.0,7.0,5.0,NG,NG,7.0,7.0,NG,6.0,NG,6.0,7.0,NG,6.0,7.0,NG,6.0,4.0,6.0,8.0,NG,NG,4.0,
1000968,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,10.0,8.0,NG,NG,NG,
1000970,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000813,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002338,7.0,7.0,5.0,6.0,5.0,6.0,NG,6.0,7.0,6.0,NG,5.0,7.0,7.0,6.0,6.0,NG,6.0,8.0,NG,8.0,8.0,4.0,6.0,6.0,6.0,7.0,4.0,6.0,7.0,
1000239,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1001436,NG,7.0,5.0,5.0,NG,NG,NG,4.0,7.0,5.0,NG,NG,NG,6.0,NG,6.0,NG,5.0,6.0,NG,6.0,NG,NG,6.0,NG,4.0,7.0,NG,NG,5.0,
1001304,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,6.0,NG,NG,10.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1000385,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1001828,NG,9.0,8.0,9.0,NG,NG,NG,8.0,10.0,9.0,NG,NG,NG,10.0,9.0,10.0,NG,8.0,9.0,NG,10.0,NG,NG,9.0,8.0,8.0,10.0,NG,NG,9.0,
1002077,NG,9.0,5.0,6.0,NG,NG,NG,5.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,6.0,7.0,NG,NG,6.0,
1001975,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,NG,6.0,NG,6.0,NG,5.0,5.0,NG,6.0,NG,NG,6.0,NG,5.0,6.0,NG,NG,5.0,
1001339,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000653,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000339,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1002777,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,NG,6.0,6.0,7.0,8.0,7.0,NG,6.0,6.0,NG,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,
1001289,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001690,NG,9.0,8.0,9.0,NG,NG,NG,9.0,8.0,10.0,NG,NG,NG,9.0,9.0,8.0,NG,8.0,8.0,NG,9.0,NG,NG,10.0,7.0,7.0,7.0,NG,NG,8.0,
1002362,NG,7.0,6.0,6.0,NG,NG,NG,5.0,7.0,6.0,NG,NG,7.0,7.0,6.0,7.0,NG,6.0,7.0,NG,8.0,7.0,NG,6.0,6.0,5.0,8.0,5.0,NG,6.0,
1000067,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,6.0,NG,NG,9.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1001878,NG,8.0,8.0,7.0,NG,NG,NG,9.0,8.0,9.0,NG,NG,NG,9.0,9.0,9.0,NG,6.0,9.0,NG,8.0,NG,NG,8.0,8.0,8.0,9.0,NG,NG,8.0,
1002200,NG,8.0,6.0,6.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,8.0,7.0,9.0,NG,8.0,7.0,NG,8.0,NG,NG,7.0,6.0,7.0,7.0,NG,NG,NG,
1002175,NG,8.0,7.0,7.0,NG,NG,NG,7.0,8.0,9.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,8.0,6.0,8.0,8.0,NG,NG,6.0,
1000844,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001694,NG,8.0,8.0,7.0,NG,NG,NG,8.0,6.0,8.0,NG,NG,NG,6.0,8.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,8.0,7.0,7.0,7.0,NG,NG,7.0,
1002032,NG,9.0,7.0,7.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,6.0,7.0,7.0,NG,NG,7.0,
1001035,NG,5.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,4.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1001774,NG,6.0,5.0,5.0,NG,NG,NG,5.0,6.0,6.0,NG,NG,NG,6.0,NG,6.0,NG,5.0,5.0,NG,6.0,NG,NG,6.0,NG,4.0,7.0,NG,NG,5.0,
1002117,NG,10.0,5.0,7.0,NG,NG,NG,6.0,8.0,8.0,NG,NG,NG,7.0,8.0,8.0,NG,8.0,8.0,NG,8.0,NG,NG,6.0,8.0,7.0,9.0,NG,NG,6.0,
1002627,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,NG,6.0,8.0,7.0,6.0,7.0,NG,7.0,7.0,NG,8.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,
1001825,NG,9.0,6.0,6.0,NG,NG,NG,6.0,9.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,8.0,6.0,6.0,9.0,NG,NG,5.0,
1000696,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002202,NG,8.0,8.0,7.0,NG,NG,NG,8.0,7.0,9.0,NG,NG,NG,8.0,7.0,9.0,NG,6.0,9.0,NG,8.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,8.0,
1002087,NG,9.0,6.0,7.0,NG,NG,NG,6.0,8.0,8.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,9.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,6.0,
1002540,8.0,8.0,7.0,7.0,7.0,8.0,9.0,6.0,8.0,8.0,NG,7.0,9.0,8.0,7.0,8.0,NG,7.0,9.0,NG,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,
1000940,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1002419,8.0,9.0,7.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,NG,8.0,8.0,8.0,8.0,7.0,NG,8.0,8.0,NG,8.0,9.0,7.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,
1002833,NG,6.0,6.0,6.0,NG,NG,NG,6.0,6.0,7.0,NG,NG,6.0,6.0,NG,6.0,NG,5.0,4.0,NG,5.0,6.0,NG,6.0,NG,6.0,6.0,NG,NG,5.0,
1001385,NG,9.0,9.0,9.0,NG,NG,NG,8.0,9.0,10.0,NG,NG,NG,8.0,8.0,10.0,NG,8.0,9.0,NG,9.0,NG,NG,9.0,8.0,9.0,9.0,NG,NG,8.0,
1002612,8.0,9.0,7.0,7.0,6.0,7.0,7.0,7.0,10.0,7.0,NG,7.0,8.0,8.0,7.0,8.0,NG,8.0,9.0,NG,7.0,9.0,6.0,8.0,7.0,7.0,9.0,6.0,9.0,7.0,
1000569,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,5.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1000466,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000965,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,4.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001680,NG,8.0,9.0,8.0,NG,NG,NG,9.0,8.0,8.0,NG,NG,NG,9.0,8.0,9.0,NG,8.0,9.0,NG,9.0,NG,NG,9.0,9.0,8.0,9.0,NG,NG,8.0,
1002575,6.0,7.0,5.0,7.0,5.0,4.0,6.0,6.0,8.0,6.0,NG,5.0,7.0,6.0,6.0,7.0,NG,6.0,7.0,NG,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,
1000789,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000055,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1002292,5.0,8.0,7.0,6.0,6.0,6.0,NG,6.0,7.0,7.0,NG,6.0,6.0,6.0,7.0,7.0,NG,6.0,6.0,NG,6.0,7.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,6.0,
1002747,7.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,NG,8.0,8.0,8.0,7.0,7.0,NG,6.0,8.0,NG,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,
1002214,8.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,6.0,NG,8.0,9.0,9.0,8.0,8.0,NG,7.0,9.0,NG,8.0,9.0,NG,7.0,7.0,8.0,10.0,7.0,7.0,6.0,
1002008,NG,10.0,7.0,8.0,NG,NG,NG,7.0,10.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,9.0,10.0,NG,9.0,NG,NG,9.0,8.0,8.0,10.0,NG,NG,7.0,
1000399,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001065,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002212,9.0,9.0,8.0,7.0,9.0,9.0,10.0,9.0,10.0,10.0,NG,9.0,9.0,9.0,8.0,10.0,NG,8.0,9.0,NG,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,
1000766,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001250,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,
1000746,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1001069,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000403,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002128,NG,7.0,7.0,6.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,7.0,8.0,NG,6.0,6.0,NG,8.0,NG,NG,8.0,6.0,7.0,6.0,NG,NG,6.0,
1001160,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,10.0,NG,9.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1001735,NG,9.0,7.0,8.0,NG,NG,NG,7.0,7.0,9.0,NG,NG,NG,8.0,8.0,7.0,NG,7.0,8.0,NG,9.0,NG,NG,8.0,7.0,8.0,7.0,NG,NG,6.0,
1000704,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001183,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,NG,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1001100,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001350,NG,10.0,9.0,8.0,NG,NG,NG,9.0,9.0,9.0,NG,NG,NG,8.0,9.0,9.0,NG,7.0,8.0,NG,8.0,NG,NG,9.0,9.0,8.0,9.0,NG,NG,8.0,
1000624,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,8.0,NG,NG,10.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1002796,7.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,9.0,7.0,NG,7.0,9.0,7.0,8.0,7.0,NG,6.0,8.0,NG,6.0,9.0,7.0,8.0,7.0,7.0,9.0,7.0,8.0,6.0,
1000779,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,6.0,NG,4.0,NG,NG,5.0,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,
1000639,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1002462,NG,6.0,4.0,6.0,NG,NG,NG,5.0,7.0,6.0,NG,NG,7.0,6.0,7.0,6.0,NG,6.0,6.0,NG,4.0,7.0,NG,8.0,6.0,6.0,7.0,4.0,NG,4.0,
1001209,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1002133,NG,7.0,6.0,7.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,NG,7.0,6.0,6.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,7.0,
